player,n_headers,goals_scored,expected_goals,difference
matteo centurioni,3,0.0,0.262209624155098,0.262209624155098
gabriel mercado,3,0.0,0.26221610274131774,0.26221610274131774
mathieu peybernes,3,0.0,0.26221610274131774,0.26221610274131774
luis alberto,3,0.0,0.2631743812809601,0.2631743812809601
jonny,3,0.0,0.2631743812809601,0.2631743812809601
pablo andres gonzalez,1,0.0,0.263201803623708,0.263201803623708
marcel correia,3,0.0,0.2637461398048338,0.2637461398048338
julian draxler,15,1.0,1.2653621811870486,0.2653621811870484
ragnar klavan,29,3.0,3.2660821819187493,0.26608218191874927
jeremy sorbon,19,2.0,2.266285425325381,0.2662854253253817
valentin stocker,11,1.0,1.2666640365177764,0.26666403651777626
javi marquez,3,0.0,0.26732187211014397,0.26732187211014397
julien cetout,2,0.0,0.26772513888462857,0.26772513888462857
rafael,4,0.0,0.268069067775084,0.268069067775084
toni sunjic,6,1.0,1.2693584587427018,0.2693584587427016
yannick gerhardt,3,0.0,0.270771344395792,0.270771344395792
bebe,3,0.0,0.270771344395792,0.270771344395792
clinton njie,3,0.0,0.270771344395792,0.270771344395792
herve bazile,3,0.0,0.2713105992602326,0.2713105992602326
joel obi,3,0.0,0.2713105992602326,0.2713105992602326
robert tesche,3,0.0,0.2713105992602326,0.2713105992602326
andrea costa,19,3.0,3.2720191625728337,0.27201916257283354
nicolas farina,2,0.0,0.2751817660706116,0.2751817660706116
anderson conceicao,4,0.0,0.27586985109311507,0.27586985109311507
joris mathijsen,4,0.0,0.27586985109311507,0.27586985109311507
djamel mesbah,4,0.0,0.27686928400768657,0.27686928400768657
johan elmander,4,0.0,0.2768692840076866,0.2768692840076866
tobias badila,4,0.0,0.2772247833814123,0.2772247833814123
pavle ninkov,3,0.0,0.2777996256986206,0.2777996256986206
fabian frei,4,0.0,0.2789553615740553,0.2789553615740553
ludovic baal,3,0.0,0.2791155340577629,0.2791155340577629
mamadou samassa,13,1.0,1.2796505770304014,0.2796505770304014
malik fathi,2,0.0,0.2813642032494945,0.2813642032494945
kevin wimmer,2,0.0,0.2813642032494945,0.2813642032494945
lucio,3,0.0,0.28144052871186326,0.28144052871186326
vitolo,3,0.0,0.2815344678137281,0.2815344678137281
ruben botta,3,0.0,0.28153446781372815,0.28153446781372815
saphir sliti taider,4,0.0,0.2816882042103134,0.2816882042103134
gibril sankoh,3,0.0,0.28209380310398413,0.28209380310398413
danilo avelar,5,0.0,0.28215347383252604,0.28215347383252604
gustavo gomez,2,0.0,0.2826801116086368,0.2826801116086368
lionel mathis,2,0.0,0.2826801116086368,0.2826801116086368
david simon,2,0.0,0.2826801116086368,0.2826801116086368
milton caraglio,2,0.0,0.2826801116086368,0.2826801116086368
ilan aruajo,2,0.0,0.2826801116086368,0.2826801116086368
tomislav dujmovic,2,0.0,0.2826801116086368,0.2826801116086368
matthieu delpierre,2,0.0,0.2826801116086368,0.2826801116086368
pablo barrientos,6,0.0,0.28292733046310375,0.28292733046310375
martin mantovani,4,0.0,0.28360896873993235,0.28360896873993235
milos ninkovic,4,0.0,0.2839845456066018,0.2839845456066018
gabriel silva,1,0.0,0.2844137755932382,0.2844137755932382
gotoku sakai,1,0.0,0.2844137755932382,0.2844137755932382
ledian memushaj,4,0.0,0.2856346733007117,0.2856346733007117
bustinza,2,0.0,0.2860000392897422,0.2860000392897422
tom trybull,3,0.0,0.2891992508515856,0.2891992508515856
cheikh mbengue,3,0.0,0.2891992508515856,0.2891992508515856
davide moscardelli,14,1.0,1.2917142972089564,0.29171429720895614
andreas pereira,3,0.0,0.29180792211694895,0.29180792211694895
memphis depay,4,0.0,0.293563373545893,0.293563373545893
diogo figueiras,1,0.0,0.2936796854524452,0.2936796854524452
sebastian jung,2,0.0,0.2937786274495148,0.2937786274495148
pablo granoche,4,0.0,0.29479300497441857,0.29479300497441857
lynel kitambala,4,0.0,0.29479300497441857,0.29479300497441857
rui fonte,4,0.0,0.29479300497441857,0.29479300497441857
wilfried zaha,4,0.0,0.29479300497441857,0.29479300497441857
emiliano alfaro,4,0.0,0.29479300497441857,0.29479300497441857
mario santana,4,0.0,0.29479300497441857,0.29479300497441857
florent malouda,4,0.0,0.29479300497441857,0.29479300497441857
souleymane doukara,4,0.0,0.29479300497441857,0.29479300497441857
takashi usami,1,0.0,0.2948569408037892,0.2948569408037892
steed malbranque,3,0.0,0.2949948240140183,0.2949948240140183
aderlan santos,2,0.0,0.2950945358086571,0.2950945358086571
andres iniesta,2,0.0,0.29525770843107935,0.29525770843107935
marco andreolli,9,1.0,1.2957417219920673,0.29574172199206733
thanos petsos,2,0.0,0.29629027668960056,0.29629027668960056
scott arfield,3,0.0,0.2966841061965134,0.2966841061965134
noah joel sarenren bazee,3,0.0,0.2966975963896108,0.2966975963896108
sebastian leto,3,0.0,0.2966975963896108,0.2966975963896108
henry gimenez,3,0.0,0.2966975963896108,0.2966975963896108
henrique,3,0.0,0.2966975963896108,0.2966975963896108
loic puyo,3,0.0,0.2966975963896108,0.2966975963896108
jordan henderson,3,0.0,0.2966975963896108,0.2966975963896108
joel sami,3,0.0,0.2966975963896108,0.2966975963896108
asier del horno,3,0.0,0.2966975963896108,0.2966975963896108
leonel galeano,3,0.0,0.2972300922629192,0.2972300922629192
ferjani sassi,3,0.0,0.30001752407071614,0.30001752407071614
thomas kahlenberg,3,0.0,0.3022411223603595,0.3022411223603595
arturo vidal,28,2.0,2.3024077997266814,0.3024077997266812
osmar barba,3,0.0,0.3029798219323216,0.3029798219323216
mamadou sylla,3,0.0,0.3031542423391336,0.3031542423391336
tin jedvaj,4,0.0,0.3054127295770833,0.3054127295770833
mana dembele,4,0.0,0.3059385096843232,0.3059385096843232
sidney govou,4,0.0,0.3071413152570652,0.3071413152570652
thomas vermaelen,4,0.0,0.3071413152570652,0.3071413152570652
andrea coda,2,0.0,0.3084832686129617,0.3084832686129617
juan valera,20,2.0,2.308486044715553,0.3084860447155529
michael ballack,3,0.0,0.30857276572519043,0.30857276572519043
adama diakhaby,3,0.0,0.30857276572519043,0.30857276572519043
bo svensson,2,0.0,0.3086164246121782,0.3086164246121782
maicon,3,0.0,0.30911202058963105,0.30911202058963105
kyle bartley,3,0.0,0.30911202058963105,0.30911202058963105
lukas schmitz,2,0.0,0.31068912235833956,0.31068912235833956
dame ndoye,12,1.0,1.3107192856822327,0.3107192856822328
antoine conte,3,0.0,0.3112660400102169,0.3112660400102169
alban meha,2,0.0,0.3115961996365268,0.3115961996365268
luka krajnc,2,0.0,0.31311673179627925,0.31311673179627925
jeanjacques pierre,2,0.0,0.3135606923024512,0.3135606923024512
sam gallagher,1,0.0,0.31422695250079846,0.31422695250079846
daniele croce,1,0.0,0.31422695250079846,0.31422695250079846
deandre yedlin,1,0.0,0.31422695250079846,0.31422695250079846
mehdi courgnaud,1,0.0,0.31422695250079846,0.31422695250079846
javier ontiveros,1,0.0,0.31422695250079846,0.31422695250079846
francis coquelin,1,0.0,0.31422695250079846,0.31422695250079846
alfred duncan,1,0.0,0.31422695250079846,0.31422695250079846
levy madinda,1,0.0,0.31422695250079846,0.31422695250079846
leonardo miglionico,3,0.0,0.31597027908148145,0.31597027908148145
kevin mckenna,3,0.0,0.31780432910627776,0.31780432910627776
rey manaj,3,0.0,0.31857694152284305,0.31857694152284305
roberto vitiello,3,0.0,0.31857694152284305,0.31857694152284305
anele ngcongca,3,0.0,0.31857694152284305,0.31857694152284305
angel,3,0.0,0.31857694152284305,0.31857694152284305
kevin gomis,3,0.0,0.31857694152284305,0.31857694152284305
javi lopez,3,0.0,0.31857694152284305,0.31857694152284305
mariano izco,3,0.0,0.31857694152284305,0.31857694152284305
delvin ndinga,3,0.0,0.31857694152284305,0.31857694152284305
jaime romero,3,0.0,0.31857694152284305,0.31857694152284305
mensur mujdza,3,0.0,0.31857694152284305,0.31857694152284305
mervan celik,3,0.0,0.31857694152284305,0.31857694152284305
moussa sow,5,1.0,1.3186636726913636,0.3186636726913637
alexandre pato,8,1.0,1.3191603581422569,0.3191603581422568
daryl janmaat,3,0.0,0.319570020577299,0.319570020577299
nelson valdez,18,2.0,2.319866509856096,0.31986650985609577
gregoire defrel,8,1.0,1.3202218542509065,0.3202218542509066
kieran gibbs,5,0.0,0.3203852498690806,0.3203852498690806
aron gunnarsson,2,0.0,0.3204680427449379,0.3204680427449379
cedric hengbart,10,1.0,1.3222992133706726,0.3222992133706725
mathieu duhamel,14,1.0,1.3225200641970773,0.3225200641970774
ronald zubar,10,1.0,1.323748666126084,0.32374866612608394
mathias abel,5,0.0,0.3238805740898028,0.3238805740898028
gaetano masucci,4,0.0,0.3250960807657918,0.3250960807657918
stephan el shaarawy,19,1.0,1.3254488839224894,0.3254488839224894
dario lezcano,14,1.0,1.3261808660427987,0.3261808660427987
don cowie,2,0.0,0.32861284332507157,0.32861284332507157
alejandro dominguez,3,0.0,0.3288671789227014,0.3288671789227014
borja oubina,8,1.0,1.3306084905653344,0.33060849056533426
jose mari,3,0.0,0.33204146034688503,0.33204146034688503
alexander farnerud,2,0.0,0.33252264350252014,0.33252264350252014
sonny kittel,4,0.0,0.33259442630381697,0.33259442630381697
bartosz salamon,4,0.0,0.33259442630381697,0.33259442630381697
jose mauri,4,0.0,0.33259442630381697,0.33259442630381697
jonathan pereira,4,0.0,0.33259442630381697,0.33259442630381697
santiago silva,4,0.0,0.33259442630381697,0.33259442630381697
gabi,4,0.0,0.33259442630381697,0.33259442630381697
joe cole,4,0.0,0.33259442630381697,0.33259442630381697
bruno alves,4,0.0,0.33259442630381697,0.33259442630381697
joaquin correa,4,0.0,0.33259442630381697,0.33259442630381697
casimir ninga,4,0.0,0.33259442630381697,0.33259442630381697
gabriele perico,4,0.0,0.332594426303817,0.332594426303817
xavier pentecote,4,0.0,0.332594426303817,0.332594426303817
andrea petagna,4,0.0,0.332594426303817,0.332594426303817
joao cancelo,2,0.0,0.3330591297604778,0.3330591297604778
ousmane dembele,3,0.0,0.3339132707401377,0.3339132707401377
abdoulaye ba,3,0.0,0.33449901771900925,0.33449901771900925
isaac cofie,3,0.0,0.33449901771900925,0.33449901771900925
loick landre,3,0.0,0.33449901771900925,0.33449901771900925
simon francis,3,0.0,0.33449901771900925,0.33449901771900925
karim onisiwo,2,0.0,0.3356397872787302,0.3356397872787302
pavel pogrebnyak,4,0.0,0.33591435398492236,0.33591435398492236
emanuele giaccherini,4,0.0,0.33591435398492236,0.33591435398492236
per kroldrup,2,0.0,0.3369000548673126,0.3369000548673126
luca waldschmidt,2,0.0,0.3369000548673126,0.3369000548673126
jordan nkololo,2,0.0,0.3369000548673126,0.3369000548673126
simy,4,0.0,0.33744439104843843,0.33744439104843843
alexandre mendy,4,0.0,0.33744439104843843,0.33744439104843843
kevin nolan,13,2.0,2.3375833302996685,0.337583330299668
stefano pettinari,3,0.0,0.33819841603144096,0.33819841603144096
morgan sanson,5,0.0,0.3393868335976483,0.3393868335976483
wes hoolahan,3,0.0,0.34235932804316366,0.34235932804316366
david silva,3,0.0,0.3423593280431637,0.3423593280431637
valentin roberge,2,0.0,0.3423608780712675,0.3423608780712675
junior dale,2,0.0,0.3423608780712675,0.3423608780712675
jacques zoua daogari,8,1.0,1.3426821556346302,0.3426821556346301
youssef ennesyri,5,0.0,0.3430381451712714,0.3430381451712714
perparim hetemaj,5,0.0,0.3430381451712714,0.3430381451712714
adam lallana,13,1.0,1.3456030443083054,0.3456030443083053
gurpegi,3,0.0,0.3463741870545889,0.3463741870545889
moustapha bayal,3,0.0,0.3469134419190295,0.3469134419190295
ervin zukanovic,21,2.0,2.3471897762134395,0.347189776213439
jack cork,3,0.0,0.34756410895507395,0.34756410895507395
daniel ginczek,15,1.0,1.347755312866028,0.3477553128660279
gonzalo bergessio,61,7.0,7.348903127495716,0.3489031274957125
bouna sarr,5,0.0,0.3493336851365546,0.3493336851365546
sergio canales,5,0.0,0.3493336851365546,0.3493336851365546
chaher zarour,2,0.0,0.35265111547112593,0.35265111547112593
iriney,2,0.0,0.35265111547112593,0.35265111547112593
georges mandjeck,5,0.0,0.35343958889662863,0.35343958889662863
almen abdi,3,0.0,0.35506245449309914,0.35506245449309914
diego carlos,4,0.0,0.3557920543475888,0.3557920543475888
tiago ilori,5,1.0,1.3560929303398785,0.35609293033987854
mark hudson,3,0.0,0.35637836285224145,0.35637836285224145
federico casarini,3,0.0,0.35637836285224145,0.35637836285224145
kenan karaman,3,0.0,0.3563783628522415,0.3563783628522415
ramiro funes mori,17,2.0,2.3582734252245707,0.3582734252245705
borja ekiza,3,0.0,0.35969829053334684,0.35969829053334684
aleksandar trajkovski,3,0.0,0.35969829053334684,0.35969829053334684
carlos vela,28,3.0,3.3597805314484837,0.35978053144848143
giovani dos santos,4,0.0,0.36073672379874316,0.36073672379874316
rachid ghezzal,5,0.0,0.36120885447213424,0.36120885447213424
alexandre alphonse,3,0.0,0.361673557928795,0.361673557928795
javi garcia,4,0.0,0.3628975020951902,0.3628975020951902
mouctar diakhaby,9,1.0,1.3630753845985957,0.3630753845985957
itay shechter,17,1.0,1.3637546343951865,0.3637546343951865
iker muniain,6,0.0,0.36462736874863044,0.36462736874863044
edouard cisse,3,0.0,0.36666860025209985,0.36666860025209985
park chuyoung,4,0.0,0.3668220817196959,0.3668220817196959
barkero,3,0.0,0.3669376238286788,0.3669376238286788
edgar prib,4,0.0,0.367175708315938,0.367175708315938
jordan adeoti,3,0.0,0.36830888314488636,0.36830888314488636
lewis grabban,5,0.0,0.3684912562180232,0.3684912562180232
maicosuel,2,0.0,0.36855519204739384,0.36855519204739384
demba ba,3,0.0,0.3687927870522617,0.3687927870522617
carlao,7,1.0,1.3694867600886442,0.36948676008864423
recio,8,1.0,1.3696162176345013,0.36961621763450125
unai garcia,4,0.0,0.3703958476332154,0.3703958476332154
kevin lejeune,4,0.0,0.3703958476332154,0.3703958476332154
esteban granero,4,0.0,0.3703958476332154,0.3703958476332154
rodrigo,14,1.0,1.3707980464850777,0.37079804648507775
aaron hunt,3,0.0,0.3726863882659538,0.3726863882659538
raillo,4,0.0,0.37311762168497903,0.37311762168497903
anthony martial,12,1.0,1.373436952978445,0.373436952978445
luc castaignos,4,0.0,0.37371577531432076,0.37371577531432076
niklas moisander,4,0.0,0.37371577531432076,0.37371577531432076
joan verdu,5,0.0,0.37409641961922147,0.37409641961922147
enzo roco,19,2.0,2.3742569456994898,0.3742569456994899
leon balogun,14,1.0,1.3759052311402324,0.37590523114023244
fabio quagliarella,44,4.0,4.376076163362785,0.37607616336278205
armand traore,3,0.0,0.37652502729957615,0.37652502729957615
jefferson lerma,4,0.0,0.3777363879327283,0.3777363879327283
mathias autret,3,0.0,0.3785437695876795,0.3785437695876795
granddi ngoyi,3,0.0,0.3785437695876795,0.3785437695876795
marek hamsik,33,4.0,4.378939595432452,0.3789395954324486
andre zambo anguissa,5,0.0,0.3792456942823618,0.3792456942823618
charles,47,6.0,6.379760948544633,0.37976094854463
sone aluko,3,0.0,0.3802099861801898,0.3802099861801898
tongo doumbia,12,1.0,1.3802556621381161,0.38025566213811607
pierremichel lasogga,76,9.0,9.380605802057188,0.38060580205718514
allan saintmaximin,4,0.0,0.3828102718332357,0.3828102718332357
micah richards,13,1.0,1.3831700974084145,0.38317009740841446
mikel villanueva,3,0.0,0.3866814386436147,0.3866814386436147
steven davis,6,0.0,0.3867869472197449,0.3867869472197449
roberto trashorras,6,0.0,0.3868198645392232,0.3868198645392232
juan dominguez,2,0.0,0.3879252037444031,0.3879252037444031
slimane sissoko,2,0.0,0.3879252037444031,0.3879252037444031
vincenzo rennella,2,0.0,0.3879252037444031,0.3879252037444031
andrea mazzarani,2,0.0,0.3879252037444031,0.3879252037444031
abde barrada,2,0.0,0.3879252037444031,0.3879252037444031
nill de pauw,2,0.0,0.3879252037444031,0.3879252037444031
frederic guilbert,2,0.0,0.3879252037444031,0.3879252037444031
chahir belghazouani,2,0.0,0.3879252037444031,0.3879252037444031
edoardo goldaniga,7,1.0,1.388873920762052,0.38887392076205196
dan gosling,12,1.0,1.3898475824232064,0.3898475824232065
ashley barnes,16,2.0,2.390757619717673,0.390757619717672
cata diaz,5,0.0,0.39180868241114714,0.39180868241114714
tamas hajnal,5,0.0,0.39232804968374113,0.39232804968374113
bakary sako,4,0.0,0.39349047657528746,0.39349047657528746
juan carlos,4,0.0,0.39359978570137644,0.39359978570137644
leo,12,2.0,2.394095203896095,0.39409520389609454
luka modric,4,0.0,0.3941461863043747,0.3941461863043747
pirmin schwegler,4,0.0,0.39416417012284893,0.39416417012284893
roger carvalho,3,0.0,0.3941797841816399,0.3941797841816399
christian santos,3,0.0,0.3941797841816399,0.3941797841816399
alessandro bernardini,3,0.0,0.3941797841816399,0.3941797841816399
nilmar,2,0.0,0.39418167795920495,0.39418167795920495
hernan pellerano,2,0.0,0.3959134481662413,0.3959134481662413
vincent aboubakar,29,3.0,3.3963552331528923,0.3963552331528922
patrick ziegler,5,0.0,0.3965078044644218,0.3965078044644218
fethi harek,1,0.0,0.39778707247097667,0.39778707247097667
olivier sorlin,1,0.0,0.39778707247097667,0.39778707247097667
kalilou traore,1,0.0,0.39778707247097667,0.39778707247097667
alberto grassi,1,0.0,0.39778707247097667,0.39778707247097667
jackson mendy,1,0.0,0.39778707247097667,0.39778707247097667
angelo palombo,1,0.0,0.39778707247097667,0.39778707247097667
derek boateng,1,0.0,0.39778707247097667,0.39778707247097667
abel khaled,1,0.0,0.39778707247097667,0.39778707247097667
tomas kalas,1,0.0,0.39778707247097667,0.39778707247097667
maza,16,1.0,1.3982911004796772,0.3982911004796772
stewart downing,3,0.0,0.39855660797919434,0.39855660797919434
leo baptistao,29,3.0,3.3993295296204358,0.39932952962043505
robinho,4,0.0,0.4005466878782027,0.4005466878782027
marcello trotta,6,0.0,0.40066691821160366,0.40066691821160366
ricardo centurion,5,0.0,0.40094192635148507,0.40094192635148507
matheus carvalho,3,0.0,0.40245127929339497,0.40245127929339497
pablo hernandez,26,2.0,2.4041762723848623,0.40417627238486253
pajtim kasami,4,0.0,0.4048898367266487,0.4048898367266487
sami allagui,18,2.0,2.4055980537782884,0.4055980537782875
luiz gustavo,16,2.0,2.4057811841083687,0.40578118410836844
moritz leitner,3,0.0,0.40635716703369573,0.40635716703369573
miranda,47,6.0,6.4070615329192195,0.4070615329192192
andrea caracciolo,12,1.0,1.407066357216165,0.407066357216165
jorge martinez,4,0.0,0.4081972689626139,0.4081972689626139
milan skriniar,4,0.0,0.4081972689626139,0.4081972689626139
sammy ameobi,5,0.0,0.40858831557824016,0.40858831557824016
cristiano biraghi,4,0.0,0.40960313465523523,0.40960313465523523
genki haraguchi,4,0.0,0.410274694934395,0.410274694934395
adam pinter,4,0.0,0.4108947821721343,0.4108947821721343
francesco della rocca,3,0.0,0.41342731259658755,0.41342731259658755
davide brivio,2,0.0,0.41452633130371425,0.41452633130371425
yaya sanogo,4,0.0,0.41510986752176754,0.41510986752176754
