player,n_outside_box_shots,goals_scored,expected_goals,difference
andrea costa,7,0.0,0.17512617242590423,0.17512617242590423
victor camarasa,36,1.0,1.1752279995210575,0.17522799952105766
benedikt saller,6,0.0,0.1752565694579118,0.1752565694579118
antonio amaya,6,0.0,0.17574069648307342,0.17574069648307342
saliou ciss,6,0.0,0.17576323311833217,0.17576323311833217
paul seguin,6,0.0,0.1762343642921598,0.1762343642921598
thomas hitzlsperger,7,0.0,0.1763792434129692,0.1763792434129692
maxwell cornet,6,0.0,0.17684062092369882,0.17684062092369882
james tomkins,4,0.0,0.17694491757005507,0.17694491757005507
christian kinkela,7,0.0,0.1771057489912805,0.1771057489912805
abdou karim coulibaly,6,0.0,0.1781066877620978,0.1781066877620978
ceara,6,0.0,0.17820237950878212,0.17820237950878212
nahuel,5,0.0,0.17829789980706684,0.17829789980706684
rafael marquez,7,0.0,0.17848467454356343,0.17848467454356343
ole selnaes,7,0.0,0.17854160348074147,0.17854160348074147
olivier kapo,9,0.0,0.17860814759260765,0.17860814759260765
vincent nogueira,37,1.0,1.1786610120688048,0.1786610120688046
rodney strasser,6,0.0,0.17885309508874242,0.17885309508874242
gary oneil,6,0.0,0.17885309508874242,0.17885309508874242
luis farina,7,0.0,0.17891181440899198,0.17891181440899198
victor ibarbo,19,1.0,1.1791873280374252,0.17918732803742546
luis antonio valencia,4,0.0,0.17926166878865574,0.17926166878865574
saidi ntibazonkiza,6,0.0,0.18037781993296934,0.18037781993296934
julien vercauteren,6,0.0,0.18043714655452942,0.18043714655452942
diego capel,6,0.0,0.18072950644157193,0.18072950644157193
adnane tighadouini,6,0.0,0.18093081436361583,0.18093081436361583
vincent koziello,6,0.0,0.18169021754159442,0.18169021754159442
sergio sanchez,6,0.0,0.18169021754159442,0.18169021754159442
joffrey cuffaut,6,0.0,0.18169021754159442,0.18169021754159442
harry maguire,7,0.0,0.18174893686184398,0.18174893686184398
nicola bellomo,6,0.0,0.18218388535068084,0.18218388535068084
giuseppe bellusci,6,0.0,0.1822277309215871,0.1822277309215871
seba fernandez,6,0.0,0.1825445393719317,0.1825445393719317
sascha riether,6,0.0,0.18281919684637118,0.18281919684637118
islam slimani,6,0.0,0.18321494238582137,0.18321494238582137
sami allagui,28,1.0,1.1833546111515814,0.18335461115158114
andre santos,6,0.0,0.18397434556379996,0.18397434556379996
marvin emnes,6,0.0,0.18397434556379996,0.18397434556379996
philipp max,7,0.0,0.1844155783732633,0.1844155783732633
yaya sanogo,6,0.0,0.18452733999444643,0.18452733999444643
maxwel cornet,6,0.0,0.18452733999444643,0.18452733999444643
edu bedia,7,0.0,0.1849752515644241,0.1849752515644241
liam rosenior,6,0.0,0.18512969540155114,0.18512969540155114
younes kaboul,6,0.0,0.18578041098151143,0.18578041098151143
frederik sorensen,6,0.0,0.18578041098151143,0.18578041098151143
paco montanes,6,0.0,0.18578041098151143,0.18578041098151143
roland sallai,6,0.0,0.18578041098151143,0.18578041098151143
marc muniesa,7,0.0,0.18607127478061516,0.18607127478061516
recio,73,2.0,2.1863249337442876,0.18632493374428571
pasquale schiattarella,6,0.0,0.18671374686733813,0.18671374686733813
gianni munari,6,0.0,0.18736446244729846,0.18736446244729846
marcos llorente,5,0.0,0.1881317452247599,0.1881317452247599
luca antonini,5,0.0,0.18815570260735964,0.18815570260735964
victor diaz,6,0.0,0.18820450166742628,0.18820450166742628
omenuke mfulu,6,0.0,0.18861753343436344,0.18861753343436344
angel,5,0.0,0.1887824608047202,0.1887824608047202
blaise matuidi,39,1.0,1.1887909635097398,0.18879096350973973
marlon frey,6,0.0,0.18888931144546392,0.18888931144546392
antony robic,6,0.0,0.18894461268865115,0.18894461268865115
stephen quinn,7,0.0,0.1890654450043411,0.1890654450043411
javier acuna,6,0.0,0.1890955960388575,0.1890955960388575
gennaro delvecchio,6,0.0,0.18911120124344985,0.18911120124344985
yves bissouma,5,0.0,0.1892761286138066,0.1892761286138066
ludovic baal,7,0.0,0.18929237996831377,0.18929237996831377
riccardo gagliolo,7,0.0,0.18955925730414794,0.18955925730414794
mounir obbadi,67,2.0,2.1896159389368126,0.1896159389368119
damien tiberi,7,0.0,0.18964968756220477,0.18964968756220477
francois moubandje,6,0.0,0.18997318230049062,0.18997318230049062
sergio da silva pinto,38,1.0,1.1908885946190615,0.19088859461906146
julien faubert,6,0.0,0.19090166145656898,0.19090166145656898
martin terrier,6,0.0,0.19090166145656898,0.19090166145656898
didac vila,6,0.0,0.19116057190910254,0.19116057190910254
domingo cisma,9,0.0,0.19147348024482033,0.19147348024482033
grzegorz krychowiak,74,2.0,2.191718081693205,0.1917180816932037
henrique,6,0.0,0.1919327184917095,0.1919327184917095
vincent aboubakar,49,2.0,2.1924947961901893,0.1924947961901875
benedikt howedes,7,0.0,0.1925677972165053,0.1925677972165053
simon francis,5,0.0,0.19259317159420805,0.19259317159420805
francesco fedato,6,0.0,0.19270772687428045,0.19270772687428045
stephan furstner,6,0.0,0.19270772687428045,0.19270772687428045
alen stevanovic,6,0.0,0.19270772687428048,0.19270772687428048
carlos henrique,6,0.0,0.19270772687428048,0.19270772687428048
castro,2,0.0,0.19271983622512967,0.19271983622512967
naldo,80,2.0,2.1927511317346493,0.19275113173464703
yoshinori muto,5,0.0,0.19287265424463723,0.19287265424463723
juan forlin,6,0.0,0.19324524025427314,0.19324524025427314
giuseppe de luca,1,0.0,0.19374647242507648,0.19374647242507648
emmanuel icardi,1,0.0,0.19374647242507648,0.19374647242507648
philipp wollscheid,6,0.0,0.19399132032800745,0.19399132032800745
axel ngando,7,0.0,0.1944217052826571,0.1944217052826571
ilan,6,0.0,0.19446746152176583,0.19446746152176583
edu,7,0.0,0.19500542527893736,0.19500542527893736
andrew robertson,7,0.0,0.19519493871111507,0.19519493871111507
filip daems,7,0.0,0.19549909308802374,0.19549909308802374
stefano sensi,6,0.0,0.19554484932713248,0.19554484932713248
lucas mareque,7,0.0,0.1967651599264227,0.1967651599264227
filip mladenovic,6,0.0,0.19709859276357655,0.19709859276357655
nikita rukavytsya,5,0.0,0.19771927017900265,0.19771927017900265
mehdi carcelagonzalez,7,0.0,0.19784254773178936,0.19784254773178936
vincenzo iaquinta,7,0.0,0.19789109936986943,0.19789109936986943
kenan karaman,26,1.0,1.1979098031252742,0.19790980312527406
guido carrillo,5,0.0,0.19799390471969477,0.19799390471969477
mariusz stepinski,7,0.0,0.19827097043104597,0.19827097043104597
mohamed yattara,7,0.0,0.19854262428820788,0.19854262428820788
christian lell,6,0.0,0.19898432718708917,0.19898432718708917
federico fernandez,6,0.0,0.19898432718708917,0.19898432718708917
andre hoffmann,6,0.0,0.1989843271870892,0.1989843271870892
wesley hoedt,6,0.0,0.1995517006234328,0.1995517006234328
markus mendler,7,0.0,0.19958928652794075,0.19958928652794075
roberto gagliardini,6,0.0,0.1996350427670495,0.1996350427670495
olivier occean,6,0.0,0.1996350427670495,0.1996350427670495
luso,6,0.0,0.1996350427670495,0.1996350427670495
sergi enrich,6,0.0,0.1996350427670495,0.1996350427670495
lica,6,0.0,0.1996350427670495,0.1996350427670495
slobodan medojevic,6,0.0,0.2000153842222297,0.2000153842222297
roberto canella,6,0.0,0.20011733647304858,0.20011733647304858
wellington,6,0.0,0.20017255614704216,0.20017255614704216
valdo,7,0.0,0.20034868970591935,0.20034868970591935
jose carlos,34,1.0,1.2005901091256024,0.20059010912560227
david junca,6,0.0,0.20060679577945248,0.20060679577945248
vicente iborra,43,1.0,1.2010226078514812,0.20102260785148104
manuel coppola,5,0.0,0.2015166665838113,0.2015166665838113
federico chiesa,6,0.0,0.20182144963994117,0.20182144963994117
paolo de ceglie,7,0.0,0.2019992691153642,0.2019992691153642
wesley sneijder,74,2.0,2.202573215170149,0.20257321517014729
oliver torres,6,0.0,0.20300967859989416,0.20300967859989416
samuel souprayen,5,0.0,0.20325098379113393,0.20325098379113393
diego castro,68,2.0,2.2033735348006487,0.20337353480064813
karim benzema,81,3.0,3.2036743613834484,0.20367436138344397
abdoulaye bamba,7,0.0,0.20378816756587606,0.20378816756587606
matthias zimmermann,7,0.0,0.20443888314583636,0.20443888314583636
dries mertens,126,4.0,4.204731297265085,0.20473129726507858
angel trujillo,4,0.0,0.20481531103811335,0.20481531103811335
moussa sow,8,0.0,0.20499467297545418,0.20499467297545418
aldo angoula,5,0.0,0.2050961742228391,0.2050961742228391
samba diakite,7,0.0,0.20519828632381498,0.20519828632381498
thomas muller,64,2.0,2.205386724421306,0.2053867244213041
michael kightly,5,0.0,0.2056068600237283,0.2056068600237283
levy madinda,5,0.0,0.2056068600237283,0.2056068600237283
kieran gibbs,7,0.0,0.2059324147844073,0.2059324147844073
pascal stenzel,7,0.0,0.206176081158063,0.206176081158063
luca ceccarelli,7,0.0,0.20619861779332174,0.20619861779332174
gael angoula,6,0.0,0.2065529817813651,0.2065529817813651
loris nery,6,0.0,0.20709987203981117,0.20709987203981117
simone tiribocchi,5,0.0,0.2072072065577247,0.2072072065577247
edimilson fernandes,7,0.0,0.20727600559868836,0.20727600559868836
gianluca comotto,6,0.0,0.20793460077813153,0.20793460077813153
jeanphilippe gbamin,8,0.0,0.20809412809691655,0.20809412809691655
ramiro funes mori,8,0.0,0.20848332034664463,0.20848332034664463
felix bastians,4,0.0,0.20877053561176795,0.20877053561176795
marco hoger,25,1.0,1.2094122964595955,0.20941229645959564
diogo salomao,7,0.0,0.2101131280515404,0.2101131280515404
fethi harek,7,0.0,0.21102455884760193,0.21102455884760193
delvin ndinga,7,0.0,0.21119354606313914,0.21119354606313914
raffaele bianco,8,0.0,0.2112985377097315,0.2112985377097315
benjamin bourigeaud,7,0.0,0.212125602216584,0.212125602216584
alberto rivera,8,0.0,0.21218432153683356,0.21218432153683356
vitorino antunes,50,1.0,1.2124532936667118,0.21245329366671162
marc roca,7,0.0,0.21252311063896384,0.21252311063896384
jens wemmer,7,0.0,0.21290189033153678,0.21290189033153678
jack cork,38,1.0,1.2130413865577996,0.21304138655779936
sebastien puygrenier,4,0.0,0.2131790238144035,0.2131790238144035
cristian alfonso,6,0.0,0.21402718793258022,0.21402718793258022
nikos karabelas,8,0.0,0.21415756525234866,0.21415756525234866
vincent le goff,7,0.0,0.21426094019668407,0.21426094019668407
fran merida,7,0.0,0.2146429895681977,0.2146429895681977
shkodran mustafi,7,0.0,0.2148056768985621,0.2148056768985621
liam bridcutt,7,0.0,0.21480567689856211,0.21480567689856211
ludovic sane,7,0.0,0.214962724669436,0.214962724669436
scott sinclair,7,0.0,0.214962724669436,0.214962724669436
nosa,7,0.0,0.21545639247852238,0.21545639247852238
loic poujol,7,0.0,0.21599390585851508,0.21599390585851508
lewis grabban,7,0.0,0.21648744951366292,0.21648744951366292
javier arizmendi,2,0.0,0.2164951380293184,0.2164951380293184
pablo daniel osvaldo,7,0.0,0.217799847122288,0.217799847122288
jussie,7,0.0,0.21779984712228803,0.21779984712228803
jonas hofmann,7,0.0,0.21779984712228803,0.21779984712228803
jeison murillo,6,0.0,0.21780772672177084,0.21780772672177084
russell martin,6,0.0,0.21809741947326283,0.21809741947326283
thomas meunier,5,0.0,0.21819293977154755,0.21819293977154755
alex telles,8,0.0,0.2183142866359235,0.2183142866359235
edimar,8,0.0,0.2183142866359235,0.2183142866359235
steve cook,7,0.0,0.219052918109353,0.219052918109353
dieumerci mbokani,7,0.0,0.219052918109353,0.219052918109353
brown ideye,7,0.0,0.21905291810935304,0.21905291810935304
ferjani sassi,7,0.0,0.21905291810935304,0.21905291810935304
thomas manfredini,9,0.0,0.21908983077817046,0.21908983077817046
joao cancelo,8,0.0,0.21911163742960257,0.21911163742960257
antonio barreca,7,0.0,0.2192029485028021,0.2192029485028021
daniel amartey,7,0.0,0.21943325956453325,0.21943325956453325
ibrahim afellay,39,1.0,1.2198952277438657,0.2198952277438654
andrija delibasic,7,0.0,0.22008397514449354,0.22008397514449354
aaron wilbraham,2,0.0,0.22009166366014904,0.22009166366014904
alex moreno,3,0.0,0.22014241526556888,0.22014241526556888
douglas santos,3,0.0,0.22014241526556888,0.22014241526556888
pedro munitis,7,0.0,0.22041507977715408,0.22041507977715408
andrea mantovani,8,0.0,0.2205693082462661,0.2205693082462661
alexandre coeff,7,0.0,0.22061506448537488,0.22061506448537488
ron vlaar,7,0.0,0.22081218511681616,0.22081218511681616
fallou diagne,6,0.0,0.22093454192611484,0.22093454192611484
karol linetty,8,0.0,0.2212380276915573,0.2212380276915573
tin jedvaj,7,0.0,0.22183079090702884,0.22183079090702884
ezequiel rescaldani,3,0.0,0.22297953771842088,0.22297953771842088
lukasz piszczek,41,1.0,1.2234337781271711,0.2234337781271713
bruno martella,6,0.0,0.2234805115699119,0.2234805115699119
francois kamano,39,1.0,1.2245360794753768,0.22453607947537627
sven kums,8,0.0,0.2246161616661185,0.2246161616661185
ramy bensebaini,8,0.0,0.2246814067759483,0.2246814067759483
jose rodriguez,6,0.0,0.22502473536603182,0.22502473536603182
adrien trebel,3,0.0,0.2252104035397339,0.2252104035397339
luciano neves,3,0.0,0.22526366574062642,0.22526366574062642
daniel bruckner,7,0.0,0.22543502966022178,0.22543502966022178
mikel gonzalez,7,0.0,0.22559120000804017,0.22559120000804017
joan oriol,7,0.0,0.2257956415819925,0.2257956415819925
matti lund nielsen,7,0.0,0.22598023400212203,0.22598023400212203
ismaila sarr,7,0.0,0.22598023400212203,0.22598023400212203
guido marilungo,7,0.0,0.22598023400212203,0.22598023400212203
lucas boye,6,0.0,0.22617181213199736,0.22617181213199736
fabio borini,67,2.0,2.2264513439430926,0.2264513439430896
felix platte,2,0.0,0.22701897955291805,0.22701897955291805
pablo granoche,2,0.0,0.22701897955291805,0.22701897955291805
david albelda,8,0.0,0.22794695192805692,0.22794695192805692
marcell jansen,34,1.0,1.2280504938811148,0.2280504938811147
dennis appiah,7,0.0,0.22816664087501376,0.22816664087501376
jota,7,0.0,0.2284695105366542,0.2284695105366542
robert snodgrass,45,1.0,1.228610524046686,0.22861052404668594
freddy guarin,7,0.0,0.22881735645497406,0.22881735645497406
marc pugh,7,0.0,0.22881735645497406,0.22881735645497406
luca rossettini,6,0.0,0.2289822838253308,0.2289822838253308
san jose,8,0.0,0.22973741214117605,0.22973741214117605
ante vukusic,8,0.0,0.23002467120293033,0.23002467120293033
maxime baca,8,0.0,0.23154347755888754,0.23154347755888754
salvatore masiello,7,0.0,0.23207024467016735,0.23207024467016735
lindsay rose,7,0.0,0.23290754989489107,0.23290754989489107
chaker alhadhur,7,0.0,0.23344506327488374,0.23344506327488374
bacary sagna,8,0.0,0.233464149062887,0.233464149062887
paul lasne,76,2.0,2.2337210409568016,0.23372104095680096
de marcos,7,0.0,0.2339957182437032,0.2339957182437032
david hellebuyck,9,0.0,0.2340031030216642,0.2340031030216642
andrea dossena,9,0.0,0.2340691084037386,0.2340691084037386
aranda,7,0.0,0.23506584595070124,0.23506584595070124
joseba llorente,8,0.0,0.23512668008547388,0.23512668008547388
federico di francesco,8,0.0,0.23596465147752654,0.23596465147752654
quentin othon,8,0.0,0.2360977073648422,0.2360977073648422
manuel lanzarote,11,0.0,0.2369708114533042,0.2369708114533042
jaba kankava,8,0.0,0.23706067469371764,0.23706067469371764
peter pekarik,8,0.0,0.23706067469371764,0.23706067469371764
luca marrone,11,0.0,0.23739449663916773,0.23739449663916773
alvaro pereira,9,0.0,0.23764752118532817,0.23764752118532817
christian eigler,8,0.0,0.23847079345165656,0.23847079345165656
joao pereira,8,0.0,0.23847079345165656,0.23847079345165656
steven reid,8,0.0,0.23869444014226288,0.23869444014226288
pedro mosquera,42,1.0,1.2390699380415566,0.23906993804155674
cafu,7,0.0,0.23918415020769979,0.23918415020769979
steven berghuis,4,0.0,0.2392945552389802,0.2392945552389802
sergio leon,8,0.0,0.23929544173946496,0.23929544173946496
danilo,39,1.0,1.2396318953424696,0.23963189534246918
fuentes,6,0.0,0.2400150698144481,0.2400150698144481
tony jantschke,7,0.0,0.24037237916765275,0.24037237916765275
marc bertran,9,0.0,0.2409441750380118,0.2409441750380118
daniele verde,9,0.0,0.2409964242965076,0.2409964242965076
koke,101,3.0,3.2413041676324195,0.24130416763241286
alessandro agostini,9,0.0,0.24173967814039776,0.24173967814039776
mana dembele,8,0.0,0.2423389729396491,0.2423389729396491
jon aurtenetxe,8,0.0,0.24302502325761122,0.24302502325761122
fabio,9,0.0,0.24327463383044345,0.24327463383044345
wallyson mallmann,9,0.0,0.24333987894027323,0.24333987894027323
nabil fekir,54,1.0,1.2433881561828564,0.2433881561828564
alexander bugera,11,0.0,0.24340445953698683,0.24340445953698683
gennaro sardo,37,1.0,1.2435277820340203,0.24352778203402015
raul tamudo,8,0.0,0.2435920439267141,0.2435920439267141
andrea tabanelli,9,0.0,0.24471924181389912,0.24471924181389912
ivan ramis,13,0.0,0.24504439306599493,0.24504439306599493
yacouba sylla,8,0.0,0.24539810934442557,0.24539810934442557
matteo fedele,7,0.0,0.24556303671478233,0.24556303671478233
aristide bance,8,0.0,0.24566976320158748,0.24566976320158748
leon britton,8,0.0,0.24581587233140076,0.24581587233140076
christopher glombard,3,0.0,0.2464368548952216,0.2464368548952216
daniele gastaldello,9,0.0,0.24660542409238184,0.24660542409238184
milos ninkovic,6,0.0,0.246756313998375,0.246756313998375
ezequiel ponce,8,0.0,0.2469821608102126,0.2469821608102126
dominique malonga,9,0.0,0.24704088013046216,0.24704088013046216
mehdi benatia,8,0.0,0.2475297546407172,0.2475297546407172
jakub blaszczykowski,39,1.0,1.2478331696138885,0.2478331696138887
facundo parra,2,0.0,0.24862557630325172,0.24862557630325172
lloyd palun,2,0.0,0.24862557630325172,0.24862557630325172
stefano okaka chuka,2,0.0,0.24862557630325172,0.24862557630325172
alessandro lucarelli,9,0.0,0.24867360258333046,0.24867360258333046
kandia traore,9,0.0,0.2486961392185892,0.2486961392185892
steven whittaker,7,0.0,0.24902773427744962,0.24902773427744962
gregoire puel,8,0.0,0.24905597886065167,0.24905597886065167
soualiho meite,8,0.0,0.24999496644476293,0.24999496644476293
pedro bigas,9,0.0,0.25050940595839843,0.25050940595839843
houssine kharja,8,0.0,0.25051935981948315,0.25051935981948315
simone zaza,60,2.0,2.250848995651059,0.25084899565105845
louis poggi,7,0.0,0.25113768864936775,0.25113768864936775
emi,8,0.0,0.2514528198592484,0.2514528198592484
giampiero pinzi,40,1.0,1.251626596724094,0.2516265967240939
cheick diabate,36,1.0,1.2516745812045857,0.2516745812045857
miguel lopes,9,0.0,0.2525454043669781,0.2525454043669781
olivier veigneau,9,0.0,0.2531056001197223,0.2531056001197223
joel matip,3,0.0,0.2533641707879906,0.2533641707879906
jinsu kim,11,0.0,0.2539283010605865,0.2539283010605865
petros,9,0.0,0.25429214316312954,0.25429214316312954
alexander ring,3,0.0,0.2543952278231311,0.2543952278231311
saul berjon,11,0.0,0.2544095818036286,0.2544095818036286
johan ramare,9,0.0,0.25444638278166376,0.25444638278166376
abderazak jadid,9,0.0,0.25511679145093785,0.25511679145093785
giuseppe de feudis,8,0.0,0.25516254769004665,0.25516254769004665
levan kobiashvili,10,0.0,0.2562340540117003,0.2562340540117003
george friend,4,0.0,0.2563185727899203,0.2563185727899203
jaime romero,10,0.0,0.2566639886414315,0.2566639886414315
eliran atar,8,0.0,0.256698238982978,0.256698238982978
bosko jankovic,84,2.0,2.2572380025106473,0.2572380025106462
nico pareja,12,0.0,0.2574141111747485,0.2574141111747485
dimitar berbatov,8,0.0,0.25744667571225216,0.25744667571225216
jordan amavi,8,0.0,0.2575221254265324,0.2575221254265324
federico casarini,9,0.0,0.2579320088140247,0.2579320088140247
marcos,8,0.0,0.25799967014289865,0.25799967014289865
ji dongwon,8,0.0,0.25799967014289865,0.25799967014289865
miiko albornoz,10,0.0,0.25865630508699583,0.25865630508699583
david timor,50,1.0,1.2588045184957968,0.2588045184957969
hugo almeida,9,0.0,0.25902239247072534,0.25902239247072534
edouard butin,8,0.0,0.2592527411299636,0.2592527411299636
kolbeinn sigthorsson,13,0.0,0.2592721415026651,0.2592721415026651
garry bocaly,9,0.0,0.2594727202597471,0.2594727202597471
jose fonte,8,0.0,0.25963308258514384,0.25963308258514384
lucas castro,58,2.0,2.2604424750864482,0.260442475086446
mikel arruabarrena,9,0.0,0.26046005587791987,0.26046005587791987
albert rafetraniaina,6,0.0,0.26090029124033753,0.26090029124033753
andrej kramaric,35,1.0,1.2609250514288877,0.2609250514288873
marcello trotta,9,0.0,0.2615634353859545,0.2615634353859545
vincenzo rennella,10,0.0,0.2626731134896779,0.2626731134896779
arnold bouka moutou,4,0.0,0.2628955663703675,0.2628955663703675
joan capdevila,8,0.0,0.2637120943830398,0.2637120943830398
natxo insa,9,0.0,0.2643117884854407,0.2643117884854407
andrea petagna,9,0.0,0.26438756198747254,0.26438756198747254
